,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state,target
3527,246,995,0,850,2,1.0,1,1,1,0,0,0,4,5,34.0949,-83.9997,10,1
3528,169,915,0,725,1,1.0,1,1,0,0,0,0,4,0,31.0897,-97.3811,43,1
3529,340,420,10,910,2,1.0,0,0,0,0,0,0,4,3,37.0006,-93.0725,24,1
3530,397,625,0,400,1,1.0,0,0,0,0,0,0,1,5,46.3733,-120.317,47,1
3531,57,1800,11,1531,4,2.0,1,0,1,1,0,0,5,1,39.736,-121.876,4,0
3532,268,1850,2,1226,2,2.0,0,0,0,0,0,1,5,1,33.2616,-111.852,3,0
3533,154,1100,6,2066,4,2.0,1,1,1,1,0,0,5,1,33.7283,-116.38,4,1
3534,53,1599,0,1061,1,1.0,1,1,0,0,0,0,5,5,38.0355,-78.4451,45,0
3535,353,850,11,1000,2,2.0,0,0,1,0,0,0,4,5,30.435,-84.2419,9,1
3536,232,2295,6,1455,2,1.0,0,0,1,0,0,0,5,6,29.966,-90.0407,18,0
3537,160,975,0,600,1,1.0,0,0,0,0,0,0,5,5,39.9421,-74.0752,31,1
3538,166,1370,6,1225,3,1.5,0,0,0,0,0,0,5,5,60.5632,-151.288,0,0
3539,280,675,0,594,1,1.0,1,1,1,0,0,0,2,1,41.5758,-90.5362,14,1
3540,369,1400,6,2100,3,2.0,0,1,0,1,0,0,4,2,32.3848,-94.8615,43,0
3541,4,750,0,432,0,1.0,1,1,1,0,0,0,2,0,35.0821,-106.655,32,1
3542,144,2500,0,1536,2,2.5,1,1,1,0,0,0,5,1,32.1875,-80.7189,40,0
3543,250,500,6,762,2,1.0,1,1,1,1,0,0,5,5,31.8705,-102.374,43,1
3544,392,1079,0,594,1,1.0,1,1,1,0,0,0,5,5,34.2165,-77.9452,27,1
3545,85,2200,6,2500,0,2.0,0,0,1,0,0,0,2,5,46.8509,-92.0787,23,0
3546,139,1500,3,450,1,1.0,0,1,0,0,0,0,5,6,21.4398,-157.847,11,0
3547,171,1300,6,1690,3,2.0,1,1,0,0,0,0,4,1,42.2212,-121.757,37,0
3548,192,950,0,1000,2,2.0,1,1,1,0,0,0,5,1,40.7495,-96.6487,29,1
3549,280,525,0,750,1,1.0,0,0,0,0,0,0,1,5,41.4853,-90.5763,14,1
3550,180,795,0,671,1,1.0,1,1,1,0,0,0,2,5,28.0338,-81.9328,9,1
3551,74,685,6,812,2,1.0,1,1,1,0,0,0,4,6,39.5102,-84.3899,35,1
3552,243,550,0,300,0,1.0,0,0,1,0,0,0,3,0,44.6114,-85.7754,22,1
3553,186,1300,6,1700,4,3.0,0,0,1,0,0,0,5,1,38.9656,-95.2441,16,0
3554,220,1900,6,2000,4,2.0,0,0,0,0,0,0,2,1,34.4839,-114.323,3,0
3555,63,1350,2,1493,3,3.5,0,0,0,0,0,0,5,5,30.6404,-96.3177,43,0
3556,12,2295,6,1900,3,3.0,0,0,0,0,0,0,4,1,35.6199,-82.3273,27,0
3557,193,625,0,1050,2,1.5,1,1,1,0,0,0,4,5,34.978,-92.0234,2,1
3558,145,1100,2,1400,2,2.0,0,0,1,0,0,0,5,3,42.7927,-86.1818,22,1
3559,339,650,0,735,2,1.0,0,0,0,0,0,0,2,5,47.7172,-117.375,13,1
3560,392,1149,6,1316,3,2.0,1,1,1,0,0,0,4,1,34.3041,-77.8368,27,1
3561,69,0,11,1380,2,2.5,0,0,1,0,0,1,5,5,27.6103,-97.2123,43,1
3562,201,1675,0,1495,2,2.0,1,1,0,0,0,0,5,1,43.1878,-89.3226,48,0
3563,105,1000,11,1200,2,2.5,0,0,1,0,0,1,4,5,35.0897,-79.0112,27,1
3564,167,1025,0,1200,3,1.5,1,1,0,0,0,0,4,0,46.2197,-119.186,47,1
3565,369,750,0,1100,3,1.0,1,1,1,0,0,0,0,0,32.4441,-95.331,43,1
3566,137,1500,0,950,3,2.0,1,1,1,0,0,0,5,5,41.7594,-72.7115,6,0
3567,196,2268,0,759,1,1.0,1,1,0,1,0,0,5,3,34.1897,-118.338,4,0
3568,59,965,0,600,1,1.0,1,1,0,0,0,1,1,5,39.1734,-84.4679,35,1
3569,263,1175,11,1150,2,2.0,0,0,0,0,0,0,4,5,30.1154,-85.5978,9,1
3570,77,850,6,1350,3,1.0,0,0,0,0,0,0,4,0,31.7512,-94.6042,43,1
3571,252,1075,2,600,1,1.0,0,0,0,0,0,1,5,5,30.3805,-86.3865,9,1
3572,255,1895,6,1820,3,3.0,1,1,0,0,0,0,5,1,41.2469,-95.9558,12,0
3573,31,1450,6,768,3,1.0,1,1,0,0,0,0,5,6,39.1735,-86.5322,15,0
3574,156,1400,0,1100,2,1.0,0,0,0,0,0,1,1,5,42.4409,-76.5013,34,0
3575,148,1300,0,1200,3,1.0,0,0,0,0,0,0,4,5,41.934,-74.0043,34,0
3576,277,1350,2,1300,3,2.0,1,1,1,0,0,0,4,1,40.4105,-111.917,44,0
3577,51,1350,2,1140,2,1.0,1,1,0,0,0,0,5,5,32.7505,-79.9658,40,0
3578,228,800,2,1000,2,2.0,0,0,0,0,0,0,4,5,33.6863,-78.9794,40,1
3579,253,1150,6,1535,3,2.0,0,0,1,0,0,0,4,1,35.5524,-97.6733,36,1
3580,118,1107,0,896,2,1.5,1,1,0,0,0,0,5,5,38.3569,-77.5116,45,1
3581,359,550,6,764,2,1.0,1,1,1,0,0,0,4,5,41.682,-83.5897,35,1
3582,319,1619,6,1319,3,2.0,0,0,1,0,0,0,4,1,48.0453,-122.114,47,0
3583,79,850,2,800,1,1.0,0,0,0,0,0,0,2,5,39.6624,-75.5776,8,1
3584,172,1359,0,1287,3,2.0,1,1,1,0,0,0,4,5,35.9336,-84.0601,42,0
3585,274,1795,6,1520,2,2.0,0,0,0,0,0,0,5,1,45.4391,-122.708,37,0
3586,375,450,10,256,1,0.0,0,0,1,0,0,1,3,5,29.0841,-97.291,43,1
3587,100,885,0,560,1,1.0,0,0,0,0,0,0,2,5,44.0293,-123.089,37,1
3588,353,1010,11,1275,2,1.5,1,1,1,0,0,0,4,5,30.4675,-84.2739,9,1
3589,274,1300,0,852,2,1.0,1,1,0,0,0,0,5,2,45.4198,-122.556,37,0
3590,197,775,4,950,2,1.0,0,0,0,0,0,0,4,3,38.2022,-85.7794,17,1
3591,397,1300,10,1144,4,2.0,1,1,0,0,0,0,4,1,46.6058,-120.416,47,0
3592,164,1100,0,950,2,1.5,0,0,0,0,0,0,4,1,48.1859,-114.292,26,1
3593,201,1050,0,972,2,1.0,1,1,1,0,0,0,5,5,43.0202,-89.4728,48,1
3594,81,695,0,960,2,1.5,0,0,0,0,0,0,2,5,41.6367,-93.7032,12,1
3595,80,1254,0,775,2,1.0,1,1,0,0,0,0,2,5,39.6744,-104.917,5,0
3596,63,1200,6,1723,3,2.0,1,0,1,0,0,0,4,1,30.6581,-96.3658,43,1
3597,12,660,0,950,2,2.0,1,1,0,0,0,1,5,0,35.2409,-83.1475,27,1
3598,131,500,6,900,2,1.0,0,0,1,0,0,0,4,5,36.5,-79.759,27,1
3599,274,1015,0,758,2,1.0,1,1,0,0,0,0,2,5,45.5333,-122.477,37,1
3600,299,2202,6,2800,4,2.5,1,1,0,0,1,0,4,1,29.599,-98.7169,43,0
3601,42,350,0,800,2,1.0,0,0,1,0,0,0,1,5,42.9477,-78.8237,34,1
3602,160,1000,0,275,1,1.0,1,0,1,0,0,0,2,5,40.1059,-74.387,31,1
3603,341,1925,6,1632,4,2.5,0,0,0,0,0,0,4,1,29.8362,-81.2739,9,0
3604,42,1100,0,1000,1,1.0,0,0,1,0,0,0,0,0,42.8977,-78.8745,34,1
3605,130,2000,6,2040,3,2.5,1,1,0,0,0,0,5,1,44.4517,-87.977,48,0
3606,320,295,10,1280,3,2.0,1,1,1,0,0,0,4,5,41.2439,-86.2524,15,1
3607,36,1145,0,937,2,1.0,0,0,0,0,0,0,0,0,40.1946,-105.098,5,1
3608,284,1995,0,870,2,1.0,0,0,1,0,0,0,1,0,40.5966,-122.367,4,0
3609,105,595,0,612,1,1.0,1,1,0,0,0,0,5,0,36.0773,-94.1661,2,1
3610,274,2200,6,2000,3,2.5,1,1,0,0,0,0,4,1,45.4762,-122.674,37,0
3611,234,25,0,1100,3,1.0,0,0,1,0,0,0,0,0,40.7552,-73.8815,34,1
3612,330,1250,6,1917,5,2.5,1,1,1,0,0,0,0,0,37.9076,-88.9346,14,0
3613,216,1800,2,850,2,1.0,0,0,0,0,0,1,1,1,44.8793,-93.0455,23,0
3614,188,1800,0,900,3,1.0,0,0,1,0,0,0,0,5,40.6059,-75.46,38,0
3615,207,799,6,1200,3,1.0,0,0,1,0,0,0,4,3,39.475,-88.3629,14,1
3616,61,977,0,840,1,1.0,1,0,1,1,0,0,1,1,41.4577,-81.5362,35,1
3617,119,1795,11,1600,2,2.5,1,1,1,0,0,0,4,1,36.74,-119.797,4,0
3618,262,1300,2,800,1,1.0,1,1,0,0,0,0,2,2,33.8148,-116.533,4,0
3619,222,1825,0,525,1,1.0,0,1,1,0,0,0,2,2,36.6142,-121.904,4,0
3620,255,570,0,766,1,1.0,1,1,1,0,0,0,1,5,41.1482,-95.9008,12,1
3621,180,1550,6,1408,3,2.0,1,1,1,0,0,0,5,1,28.0421,-81.6983,9,0
3622,18,1200,4,950,2,2.0,1,1,0,0,0,0,4,2,30.1944,-97.7385,43,1
3623,281,1237,0,745,1,1.0,1,1,0,0,0,0,5,0,35.6025,-78.7546,27,0
3624,300,1650,0,350,0,1.0,1,1,0,0,0,0,2,6,32.7287,-117.161,4,0
3625,80,900,6,1560,3,1.0,1,1,1,0,0,0,4,3,38.2455,-104.575,5,1
3626,268,1150,0,961,2,2.0,1,1,1,0,0,0,5,2,33.3934,-111.821,3,1
3627,286,1200,0,1050,2,2.0,1,1,1,0,0,0,0,0,41.9858,-71.5188,39,1
3628,35,1600,0,750,1,1.0,1,0,1,0,0,0,2,5,42.2802,-71.0172,19,0
3629,253,925,6,1185,3,1.0,0,0,1,0,0,0,4,1,35.5206,-97.5713,36,1
3630,0,1895,0,700,1,1.0,1,0,0,1,0,0,2,2,37.9384,-122.023,4,0
3631,66,579,0,682,1,1.0,1,1,1,0,0,0,2,5,38.968,-92.3028,24,1
3632,311,1280,0,543,1,1.0,0,0,1,0,0,0,5,2,47.6347,-122.649,47,0
3633,196,2199,11,1126,2,2.5,1,1,1,0,0,0,5,1,34.4305,-118.416,4,0
3634,15,1600,6,3537,4,3.5,0,0,0,0,0,0,4,1,33.5363,-84.2901,10,0
3635,380,850,0,840,2,1.0,1,1,1,0,0,0,2,5,43.9493,-76.113,34,1
3636,361,1300,0,1000,2,2.0,0,0,1,0,0,0,5,6,27.3108,-80.3906,9,0
3637,96,888,6,1000,3,1.5,0,0,1,0,0,0,0,0,31.8209,-106.448,43,1
3638,69,0,2,390,0,1.0,0,1,1,0,0,1,5,1,27.6125,-97.223,43,1
3639,295,1550,11,1379,3,1.5,1,1,1,0,0,0,4,1,44.8587,-123.019,37,0
3640,398,1452,0,1547,2,2.0,1,1,1,0,0,0,4,1,40.0167,-76.538,38,0
3641,42,1395,0,1350,3,1.0,1,1,1,0,0,0,1,0,42.9125,-78.8773,34,0
3642,297,1249,0,934,2,1.0,1,1,1,0,0,0,5,2,40.6296,-111.831,44,0
3643,35,2500,0,1000,1,1.0,0,0,0,0,0,1,5,5,42.3884,-71.0445,19,0
3644,81,685,0,600,1,1.0,0,0,1,0,0,0,2,5,41.682,-93.779,12,1
3645,57,745,4,600,1,1.0,0,0,0,0,0,0,3,2,40.0497,-122.099,4,1
3646,339,675,11,600,0,1.0,0,0,0,0,0,0,1,5,47.6935,-117.422,13,1
3647,42,1080,0,900,2,1.5,1,1,0,0,0,0,2,6,42.9177,-78.8803,34,1
3648,230,850,0,725,1,1.0,0,0,1,0,0,0,4,6,42.9836,-71.4572,30,1
3649,285,1849,0,1068,2,2.0,1,1,1,0,0,0,5,5,38.9953,-121.368,4,0
3650,103,780,0,745,1,1.0,1,0,1,0,0,0,5,3,46.8028,-96.8122,23,1
3651,52,2495,6,1670,3,2.5,0,0,0,0,0,0,5,1,35.1851,-80.8629,27,0
3652,81,750,0,800,2,1.0,1,1,1,0,0,0,1,3,41.5909,-93.7207,12,1
3653,139,2400,4,964,3,1.0,0,0,0,0,0,0,2,5,21.2894,-157.828,11,0
3654,285,1895,6,1750,2,2.5,0,1,1,0,0,0,5,3,38.5026,-119.761,33,0
3655,181,1150,6,1120,3,1.0,1,1,1,0,0,0,0,0,40.3847,-76.3646,38,1
3656,285,2050,0,1166,2,2.0,1,1,0,0,0,0,5,3,39.4029,-119.755,4,0
3657,52,784,0,730,1,1.0,1,1,1,0,0,0,2,5,35.1526,-80.8914,27,1
3658,293,1100,0,795,1,1.0,0,0,1,0,0,0,2,2,38.4962,-121.372,4,1
3659,61,850,0,828,2,1.0,1,1,1,0,0,0,4,0,41.5111,-81.6336,35,1
3660,21,825,0,915,2,1.0,1,1,1,0,0,0,4,0,30.4536,-91.0719,18,1
3661,70,995,0,960,2,1.0,1,0,0,0,0,0,4,5,44.6235,-123.087,37,1
3662,3,900,10,640,2,1.0,1,1,0,0,0,0,4,5,42.8556,-74.0125,34,1
3663,286,900,4,850,2,1.0,0,0,0,0,0,0,0,5,41.4307,-71.6396,39,1
3664,262,1560,0,857,1,1.0,1,1,1,0,0,0,5,2,33.7465,-116.366,4,0
3665,180,1325,6,1120,3,2.0,1,1,0,0,0,0,4,5,28.122,-81.9326,9,0
3666,215,2290,0,1180,2,2.0,1,1,0,1,0,1,5,1,43.1493,-88.0788,48,0
3667,253,1000,6,1202,4,2.0,1,1,0,0,0,0,1,1,35.2118,-97.4203,36,1
3668,64,1200,0,1000,2,2.0,1,1,1,0,0,0,0,0,39.101,-104.855,5,1
3669,118,1418,0,1157,2,2.0,1,1,0,0,0,0,5,0,38.2206,-77.4909,45,0
3670,177,705,0,560,1,1.0,1,1,0,0,0,0,5,5,40.4256,-86.8895,15,1
3671,399,1190,6,1929,4,2.5,1,1,1,0,0,0,0,0,41.2273,-80.6579,35,1
3672,293,995,0,550,0,1.0,0,0,1,0,0,0,2,5,38.6229,-121.331,4,1
3673,215,1475,0,854,1,1.0,1,1,0,1,0,0,5,1,43.2204,-87.9896,48,0
3674,58,600,6,1186,3,1.0,1,1,1,0,0,0,4,0,39.3354,-82.9673,35,1
3675,54,695,0,1341,3,2.0,0,0,1,0,0,0,0,0,35.4415,-84.6443,42,1
3676,0,2099,0,556,1,1.0,1,1,0,0,1,0,5,5,37.6985,-121.716,4,0
3677,8,1650,4,1750,3,2.0,0,0,1,0,0,0,5,1,61.1453,-149.902,0,0
3678,340,150,0,300,1,1.0,0,1,0,0,0,1,1,5,36.6403,-93.2419,24,1
3679,297,1750,11,2300,3,2.5,1,1,0,0,0,1,5,1,40.4103,-111.917,44,0
3680,321,1595,0,815,1,1.0,1,1,0,0,0,0,5,5,41.955,-71.0428,19,0
3681,387,800,0,1370,2,1.0,0,0,0,0,0,0,5,0,42.6987,-73.1175,19,1
3682,80,1875,0,715,1,1.0,1,1,0,0,0,0,5,1,39.7105,-104.956,5,0
3683,267,1350,6,1000,2,1.0,1,1,1,0,0,0,5,0,39.9825,-75.121,38,0
3684,201,1225,0,1500,2,2.0,1,1,0,0,0,0,5,1,43.2948,-89.7448,48,0
3685,57,795,0,540,1,1.0,0,0,0,0,0,0,2,5,39.7682,-121.842,4,1
3686,266,675,10,1050,3,2.0,1,1,1,0,0,0,4,5,40.7135,-89.6477,14,1
3687,268,1525,2,1150,2,2.0,0,0,0,0,0,0,5,2,33.4945,-111.913,3,0
3688,232,2000,0,1350,2,2.0,1,1,1,0,0,0,5,5,29.9295,-90.092,18,0
3689,184,400,0,620,2,1.0,0,0,1,0,0,0,5,5,32.3252,-106.787,32,1
3690,307,900,6,1788,3,2.0,1,1,1,0,0,0,5,1,27.0716,-82.1491,9,1
3691,216,1535,0,1000,1,1.5,0,0,0,0,0,0,5,1,44.9485,-93.2068,23,0
3692,33,795,0,864,2,1.0,0,0,0,0,0,0,4,5,43.6144,-116.393,13,1
3693,127,835,10,1165,3,2.0,0,0,1,0,0,0,4,5,40.8643,-97.6174,29,1
3694,366,650,6,1000,2,1.0,0,0,1,0,0,0,4,5,40.502,-81.4661,35,1
3695,359,0,0,1150,3,1.0,0,0,1,0,0,0,2,5,41.6588,-83.5335,35,1
3696,298,650,6,1350,3,1.5,1,1,0,1,1,1,0,0,31.4647,-100.39,43,1
3697,297,725,0,277,0,1.0,0,0,0,0,0,0,1,4,40.753,-111.898,44,1
3698,29,695,6,836,2,1.0,0,0,1,0,0,0,0,0,33.5069,-86.8613,1,1
3699,339,710,0,385,0,1.0,0,1,0,0,0,0,1,0,47.6485,-117.417,13,1
3700,15,1387,0,1146,1,1.0,0,0,1,0,0,0,0,0,34.0699,-84.2588,10,0
3701,319,1450,0,800,1,1.0,0,0,0,0,0,0,5,6,48.5014,-122.23,47,0
3702,354,1225,0,600,2,1.0,1,1,1,0,0,0,5,5,27.8676,-82.53,9,0
3703,399,650,2,1200,2,2.0,0,0,0,1,0,0,5,1,40.9007,-80.7773,35,1
3704,255,1200,4,1300,3,2.0,0,0,0,0,0,0,4,1,41.2317,-96.0946,12,1
3705,350,1075,0,395,1,1.0,1,1,0,0,0,0,2,2,38.0266,-121.286,4,1
3706,301,2500,2,1100,2,2.0,1,1,0,0,0,0,4,2,35.2654,-120.641,4,0
3707,226,1050,6,2072,5,2.5,1,1,1,0,0,0,0,0,40.1791,-85.3845,15,1
3708,182,930,0,1040,2,2.0,1,1,1,0,0,0,5,0,42.802,-84.4461,22,1
3709,374,850,0,450,0,1.0,0,0,0,0,0,0,1,5,44.4908,-73.1905,46,1
3710,105,870,0,1043,2,2.0,1,1,1,0,0,0,5,5,36.0807,-94.2123,2,1
3711,20,1500,4,1620,3,2.0,0,0,0,0,0,0,2,5,39.3734,-76.9764,20,0
3712,334,1275,6,1797,5,2.5,1,1,1,0,0,0,0,0,32.2949,-90.2344,25,0
3713,281,949,0,700,1,1.0,1,1,1,0,0,0,5,5,35.8634,-78.7024,27,1
3714,336,1350,6,2500,4,3.0,0,0,0,0,0,0,4,1,37.8218,-80.4275,45,0
3715,133,650,6,1100,2,1.0,0,0,1,0,0,0,4,5,30.3748,-89.1126,25,1
3716,172,2250,0,1700,2,2.0,0,0,1,0,0,1,5,5,35.9692,-83.9202,42,0
3717,297,1465,0,1068,3,2.0,1,1,0,0,0,0,5,2,40.8546,-111.936,44,0
3718,50,700,3,800,1,1.0,1,1,1,0,0,0,4,5,40.1124,-88.3643,14,1
3719,202,815,0,800,1,1.0,1,0,0,0,0,0,3,5,44.7952,-68.7572,21,1
3720,204,350,0,1600,1,0.0,1,1,0,0,0,0,5,5,44.1535,-93.9888,23,1
3721,270,795,0,600,1,1.0,0,0,1,0,0,0,1,0,40.4254,-79.9799,38,1
3722,363,720,0,650,1,1.0,1,1,0,0,0,0,2,0,32.2596,-110.908,3,1
3723,70,875,0,403,1,1.0,1,1,1,0,0,0,2,5,44.5802,-123.29,37,1
3724,339,2180,11,1484,3,2.0,1,1,0,0,0,0,5,1,47.6819,-117.097,13,0
3725,295,1900,6,1668,3,2.0,0,0,0,0,0,0,4,1,44.8732,-123.075,37,0
3726,339,1350,0,1102,2,2.0,1,1,0,0,0,0,5,0,47.654,-117.567,13,0
3727,290,475,6,450,1,1.0,1,1,1,0,0,0,0,5,42.4355,-88.9904,14,1
3728,81,925,0,1005,2,2.0,0,0,0,0,0,0,5,1,41.6611,-93.6997,12,1
3729,19,1800,6,1045,3,1.0,1,1,1,0,0,0,2,0,38.6837,-121.358,4,0
3730,204,615,0,365,1,1.0,0,0,0,0,0,0,1,5,44.1626,-94.0019,23,1
3731,2,900,6,1852,4,2.5,1,1,1,0,0,0,0,0,41.1083,-81.428,35,1
3732,2,700,6,1500,1,1.0,0,0,1,0,0,0,2,3,41.1531,-81.3669,35,1
3733,369,820,0,850,2,2.0,1,1,1,0,0,0,4,0,32.2702,-95.307,43,1
3734,47,1246,6,1909,3,2.0,0,1,1,0,0,0,0,0,40.5427,-74.457,31,0
3735,265,843,0,735,1,1.0,1,1,1,0,0,0,2,5,30.504,-87.1854,9,1
3736,352,1221,0,725,1,1.0,1,1,1,0,0,0,5,5,43.0374,-76.2906,34,1
3737,274,1700,6,1125,2,2.0,1,1,0,0,0,1,5,5,45.6508,-121.379,37,0
3738,133,500,0,700,2,0.0,0,0,0,0,0,0,2,5,30.5273,-89.6807,25,1
3739,270,963,6,1058,3,2.0,0,0,1,0,0,0,0,0,40.4763,-79.9319,38,1
3740,119,800,0,740,1,1.0,1,0,1,0,0,0,0,0,36.7633,-119.802,4,1
3741,369,775,10,1200,3,2.0,0,0,1,0,0,0,4,5,32.4855,-94.7638,43,1
3742,12,925,2,948,2,2.0,0,0,0,0,0,0,5,6,35.4716,-82.5285,27,1
3743,51,840,6,1340,2,1.0,1,1,1,0,0,0,4,1,38.4142,-81.7582,49,1
3744,112,2195,0,2000,3,3.0,0,1,1,0,0,0,4,1,40.4713,-104.897,5,0
3745,46,495,0,600,1,1.0,0,0,1,0,0,0,1,5,42.0388,-91.6816,12,1
3746,181,1275,0,1544,3,2.0,1,1,1,0,0,0,0,0,39.9218,-76.6565,38,0
3747,297,1140,0,674,2,1.0,1,1,0,0,0,0,5,5,40.7494,-111.864,44,1
3748,148,2350,0,1000,3,1.0,0,0,1,0,0,0,1,5,41.0917,-73.9355,34,0
3749,128,1445,0,1275,2,2.0,1,1,1,0,0,0,5,5,42.8648,-85.5671,22,0
3750,210,1245,0,900,2,2.0,1,1,1,0,0,0,5,5,42.1817,-122.681,37,0
3751,229,1119,0,860,2,1.0,1,1,1,0,0,0,4,0,36.0744,-86.7315,42,1
3752,80,1650,0,1088,2,2.0,1,1,1,0,0,0,5,0,39.646,-105.086,5,0
3753,37,785,0,800,3,2.0,0,0,0,0,0,0,4,0,36.9616,-86.4476,17,1
3754,153,1164,0,808,1,1.0,1,1,0,1,0,0,5,3,39.8974,-86.1205,15,1
3755,157,2300,6,2300,4,3.0,1,1,1,0,0,0,5,1,32.3926,-89.9719,25,0
3756,340,575,6,960,1,1.0,0,0,0,0,0,0,4,1,37.3721,-93.1428,24,1
3757,56,2400,0,850,1,1.0,1,1,1,0,0,0,5,1,41.8818,-87.6502,14,0
3758,288,890,6,1500,3,1.0,1,0,1,0,0,0,4,5,37.2625,-79.9263,45,1
3759,154,1865,0,854,2,2.0,1,1,1,0,0,0,2,2,34.0112,-117.702,4,0
3760,265,1700,6,1800,3,2.0,0,0,0,0,0,0,4,1,30.3273,-87.3746,9,0
3761,33,1095,0,1000,2,2.0,1,1,1,0,0,0,5,2,43.6065,-116.388,13,1
3762,230,1575,0,970,2,1.0,1,0,0,0,0,0,2,5,43.0813,-70.9343,30,0
3763,93,895,2,1964,4,1.5,1,0,1,0,0,0,0,0,39.5742,-77.7234,49,1
3764,355,650,6,1125,2,2.0,0,0,1,0,0,0,4,6,39.4523,-87.3867,15,1
3765,179,839,11,1200,2,2.0,1,1,1,0,0,0,4,1,37.7676,-92.2105,24,1
3766,139,1900,0,585,1,1.0,0,0,0,0,0,0,5,2,21.2802,-157.825,11,0
3767,281,2200,11,2196,3,2.5,0,0,0,0,0,0,1,1,35.9034,-78.9172,27,0
3768,0,2597,0,1095,2,2.0,1,1,0,0,0,0,5,3,37.3657,-121.911,4,0
3769,330,1125,6,1719,3,2.0,0,0,0,0,0,0,4,3,37.7518,-89.0713,14,1
3770,396,824,0,1174,3,2.0,1,1,1,0,0,0,5,2,44.8064,-106.993,50,1
3771,378,1800,0,1120,3,3.0,0,0,0,0,0,0,5,6,38.8961,-76.933,7,0
3772,2,1250,6,1440,3,2.0,1,1,1,0,0,0,0,0,41.2629,-81.5639,35,0
3773,201,995,0,968,2,1.0,1,1,1,0,0,0,5,0,42.9165,-89.2373,48,1
3774,35,1150,0,600,1,1.0,1,1,0,0,0,0,1,5,42.6436,-71.2961,19,1
3775,32,825,0,1310,2,1.5,0,0,0,0,0,0,4,5,40.4999,-89.0024,14,1
3776,293,1265,0,730,1,1.0,0,0,1,0,0,0,2,5,38.5456,-121.358,4,0
3777,7,1800,6,1116,3,2.0,0,0,0,0,0,0,4,3,42.0169,-93.6464,12,0
3778,52,895,0,1031,2,2.0,1,1,1,0,0,0,4,5,35.2541,-81.1087,27,1
3779,235,1889,0,1283,2,2.0,1,1,0,1,0,0,5,5,36.892,-76.2978,45,0
3780,89,1050,0,1000,2,1.0,1,1,0,0,0,0,3,5,41.7135,-72.2062,6,1
3781,177,700,6,800,2,1.0,0,0,1,0,0,0,4,2,40.4001,-86.8602,15,1
3782,105,985,4,1214,3,1.0,0,0,0,0,0,0,5,5,36.1086,-94.1325,2,1
3783,158,1650,11,1636,3,2.5,1,1,0,0,0,0,2,1,30.132,-81.5907,9,0
3784,69,1025,6,1527,5,2.0,1,1,1,0,0,0,0,0,27.8595,-97.6002,43,1
3785,259,1550,0,1007,2,2.0,0,0,0,0,0,0,5,0,28.3755,-81.4998,9,0
3786,174,949,0,1103,3,2.0,1,1,0,1,0,0,5,5,43.8319,-91.241,48,1
3787,123,2000,6,1632,3,2.0,0,0,0,0,0,0,5,1,29.2664,-94.8774,43,0
3788,340,1050,6,1300,3,2.0,1,1,0,0,0,0,4,1,37.268,-93.1086,24,1
3789,283,1350,6,1700,4,2.0,1,1,0,0,0,0,4,5,40.3301,-75.8916,38,0
3790,8,1085,0,900,2,1.5,0,0,0,0,0,0,5,1,61.2228,-149.738,0,1
3791,181,925,0,1252,2,1.0,0,0,1,0,0,0,5,5,40.0964,-76.4757,38,1
3792,393,1250,0,2000,4,2.0,1,1,0,0,0,0,1,0,39.0704,-78.2194,45,0
3793,137,1315,0,953,2,2.0,1,1,1,1,0,0,5,5,41.5639,-72.6512,6,0
3794,156,1165,0,825,1,1.0,1,1,0,0,0,0,1,5,42.4811,-76.4737,34,1
3795,353,1700,6,1700,4,2.0,1,1,1,0,0,0,5,5,30.433,-84.3079,9,0
3796,388,750,0,650,2,1.0,1,1,0,0,0,0,4,2,39.0731,-108.457,5,1
3797,169,1322,0,1424,4,4.0,1,1,1,0,0,0,5,0,31.1107,-97.7794,43,0
3798,80,2550,6,2363,3,2.5,0,0,1,0,0,0,4,1,39.7546,-104.947,5,0
3799,230,1339,0,910,3,1.0,1,0,1,0,0,0,4,5,42.9831,-71.4711,30,0
3800,253,850,4,1100,2,2.0,1,1,1,0,0,0,4,1,35.5534,-97.6573,36,1
3801,160,500,0,950,2,1.0,1,1,1,0,0,0,5,0,39.2832,-74.5752,31,1
3802,352,1150,0,1700,2,1.0,0,1,0,0,0,0,4,5,43.0503,-76.1837,34,1
3803,1,795,6,1040,3,1.0,1,1,1,0,0,0,0,0,32.136,-99.7351,43,1
3804,203,1350,6,1700,4,2.0,0,0,0,0,0,0,5,1,39.182,-96.585,16,0
3805,167,865,11,942,2,1.5,1,0,1,0,0,0,2,0,46.2159,-119.181,47,1
3806,99,659,0,870,2,1.0,1,1,1,0,0,0,2,5,41.8342,-79.1219,38,1
3807,172,730,0,525,1,1.0,0,0,1,0,0,0,2,0,35.9396,-84.0145,42,1
3808,293,2550,6,2159,4,3.0,0,0,0,0,0,0,4,1,38.5871,-121.364,4,0
3809,56,1470,0,983,2,2.0,1,1,0,0,0,0,2,5,41.7772,-88.109,14,0
3810,297,1455,0,1089,2,2.0,1,1,0,0,1,0,5,2,40.4723,-111.914,44,0
3811,235,1242,0,926,2,2.0,1,1,1,0,0,0,5,0,37.081,-76.4827,45,0
